,price
39158,75.0
38774,75.0
46458,75.0
40025,75.0
43158,75.0
46508,75.0
35932,75.0
52898,75.0
46484,75.0
44786,75.0
37389,75.0
54301,75.0
51603,75.0
42651,75.0
46394,75.0
43510,75.0
47940,75.0
46419,75.0
49248,75.0
30814,75.0
36983,74.99000000000001
48685,74.99000000000001
39870,74.99000000000001
40657,74.99000000000001
48680,74.99000000000001
44063,74.99000000000001
41286,74.99000000000001
38050,74.99000000000001
41312,74.94999999999999
45566,74.86
32233,74.82
34221,74.56
45571,74.5
55536,74.5
49127,74.5
57015,74.5
38882,74.5
44771,74.5
45400,74.5
36352,74.5
46805,74.5
37075,74.5
52163,74.5
48958,74.5
46907,74.5
46773,74.5
59374,74.49000000000001
47508,74.4
47665,74.25
38895,74.22
44169,74.22
40620,74.11000000000001
52869,74.0
42971,74.0
42288,74.0
42986,74.0
44203,74.0
32997,74.0
44704,74.0
45085,74.0
42442,74.0
51381,74.0
44177,74.0
44330,74.0
37819,74.0
50450,74.0
52530,74.0
42666,74.0
42479,74.0
44226,74.0
52416,74.0
45020,74.0
44269,74.0
37189,74.0
45026,74.0
51359,74.0
44716,74.0
36913,74.0
45306,74.0
37415,74.0
37837,74.0
37449,74.0
52326,74.0
42972,74.0
56958,74.0
30089,74.0
37877,74.0
43087,74.0
38961,74.0
31881,74.0
39318,74.0
42390,74.0
44600,74.0
52655,74.0
44892,74.0
32663,74.0
42796,74.0
38132,74.0
56606,74.0
37336,74.0
50933,74.0
52913,74.0
44868,74.0
32363,74.0
52947,74.0
51231,74.0
44852,74.0
37600,74.0
37347,74.0
39205,74.0
43064,74.0
37994,74.0
44560,74.0
44465,74.0
44609,74.0
45161,74.0
50598,74.0
45146,74.0
51055,74.0
43107,74.0
44997,74.0
50337,74.0
37792,74.0
43146,74.0
44376,74.0
44004,74.0
38987,74.0
50899,74.0
42539,74.0
50609,74.0
32384,74.0
43941,74.0
32920,74.0
42633,74.0
38117,74.0
37962,74.0
39098,74.0
39346,74.0
42534,74.0
39243,74.0
52323,74.0
41521,74.0
47331,74.0
43777,74.0
48324,74.0
40444,74.0
53822,74.0
41048,74.0
48340,74.0
53842,74.0
35176,74.0
49597,74.0
34509,74.0
53894,74.0
39781,74.0
49573,74.0
48315,74.0
46155,74.0
47279,74.0
46217,74.0
41736,74.0
34414,74.0
41129,74.0
46242,74.0
34381,74.0
33733,74.0
43422,74.0
40321,74.0
40312,74.0
47397,74.0
49720,74.0
34336,74.0
36458,74.0
40873,74.0
40582,74.0
28503,74.0
45758,74.0
40888,74.0
31631,74.0
48170,74.0
36486,74.0
38537,74.0
47531,74.0
45834,74.0
55446,74.0
49806,74.0
31009,74.0
36449,74.0
45880,74.0
45885,74.0
43785,74.0
43447,74.0
48252,74.0
35073,74.0
49776,74.0
49749,74.0
45962,74.0
40998,74.0
31584,74.0
48572,74.0
47114,74.0
36538,74.0
49108,74.0
46893,74.0
35895,74.0
54613,74.0
43646,74.0
49152,74.0
46593,74.0
46603,74.0
40171,74.0
46608,74.0
43699,74.0
41359,74.0
40059,74.0
40067,74.0
34143,74.0
40069,74.0
33958,74.0
40158,74.0
38609,74.0
40152,74.0
35797,74.0
43655,74.0
41390,74.0
41392,74.0
41396,74.0
54471,74.0
41422,74.0
40031,74.0
35919,74.0
62797,74.0
30924,74.0
51936,74.0
46337,74.0
54690,74.0
57674,74.0
35472,74.0
41655,74.0
63590,74.0
46372,74.0
40239,74.0
46988,74.0
43726,74.0
46980,74.0
54242,74.0
49194,74.0
49229,74.0
49223,74.0
46950,74.0
46944,74.0
35964,74.0
35593,74.0
35959,74.0
40222,74.0
43707,74.0
46501,74.0
35600,74.0
40014,74.0
42031,74.0
35781,74.0
56155,74.0
47784,74.0
36614,74.0
43267,74.0
45706,74.0
42062,74.0
45693,74.0
47777,74.0
40847,74.0
50208,74.0
40774,74.0
45514,74.0
34859,74.0
42163,74.0
39519,74.0
47985,74.0
39529,74.0
53547,74.0
34753,74.0
50117,74.0
38528,74.0
50107,74.0
53478,74.0
43849,74.0
53480,74.0
39539,74.0
50068,74.0
36754,74.0
52113,74.0
50060,74.0
55216,74.0
36845,74.0
50288,74.0
34825,74.0
40685,74.0
45378,74.0
51404,74.0
47835,74.0
50242,74.0
43235,74.0
47839,74.0
40694,74.0
34799,74.0
31140,74.0
38682,74.0
34843,74.0
40074,73.99000000000001
38814,73.99000000000001
39888,73.99000000000001
35831,73.99000000000001
61425,73.99000000000001
39889,73.99000000000001
31320,73.99000000000001
50386,73.99000000000001
36978,73.99000000000001
36971,73.99000000000001
55383,73.99000000000001
48731,73.99
34205,73.94999999999999
48762,73.9
41478,73.88999999999999
35869,73.80000000000001
38256,73.80000000000001
36078,73.80000000000001
45390,73.75
53380,73.6
47656,73.6
45348,73.5
40507,73.5
38164,73.5
44775,73.5
47657,73.5
40101,73.19999999999999
33221,73.19999999999999
36505,73.0
49221,73.0
49326,73.0
35575,73.0
47801,73.0
39619,73.0
45263,73.0
31437,73.0
32858,73.0
35973,73.0
41604,73.0
51405,73.0
53332,73.0
51596,73.0
43800,73.0
50241,73.0
34662,73.0
45775,73.0
40010,73.0
43484,73.0
47590,73.0
41569,73.0
45409,73.0
40213,73.0
39176,73.0
42329,73.0
35986,73.0
32466,73.0
37939,73.0
39387,73.0
35488,73.0
42960,73.0
48299,73.0
48198,73.0
37349,73.0
44489,73.0
48663,73.0
37136,73.0
44490,73.0
54218,73.0
49300,73.0
50726,73.0
40913,73.0
53679,73.0
37371,73.0
39186,73.0
33835,73.0
46982,73.0
43970,73.0
36015,73.0
54240,73.0
52909,73.0
37375,73.0
33435,73.0
39966,73.0
40206,73.0
43505,73.0
32368,73.0
44654,73.0
41369,73.0
40852,73.0
46648,73.0
40691,73.0
45760,73.0
41381,73.0
33453,73.0
49089,73.0
43273,73.0
53137,73.0
35741,73.0
37523,73.0
41457,73.0
39138,73.0
40142,73.0
41449,73.0
29323,73.0
49026,73.0
40715,73.0
38592,73.0
43373,73.0
45165,73.0
31366,73.0
52742,73.0
41414,73.0
43501,73.0
38588,73.0
42300,73.0
42782,73.0
36824,73.0
43336,73.0
35626,73.0
44740,73.0
36807,73.0
37867,73.0
48838,73.0
38383,73.0
48863,73.0
41529,73.0
45766,73.0
54347,73.0
43355,73.0
39413,73.0
47892,73.0
41349,73.0
39151,73.0
42307,73.0
47898,73.0
37587,73.0
50291,73.0
35721,73.0
40729,73.0
51365,73.0
38328,73.0
43650,73.0
45379,73.0
51086,73.0
52021,73.0
43996,73.0
54865,73.0
45042,73.0
42733,73.0
53837,73.0
38668,73.0
39270,73.0
40958,73.0
53843,73.0
46077,73.0
49605,73.0
37272,73.0
48022,73.0
43309,73.0
43783,73.0
39533,73.0
43258,73.0
33646,73.0
47325,73.0
38557,73.0
49574,73.0
40832,73.0
46137,73.0
41787,73.0
37937,73.0
43173,73.0
42886,73.0
38758,73.0
32064,73.0
52552,73.0
43857,73.0
52207,73.0
33568,73.0
45643,73.0
45917,73.0
40995,73.0
39546,73.0
36418,73.0
47429,73.0
49745,73.0
33533,73.0
48062,73.0
34893,73.0
47474,73.0
51715,73.0
51798,73.0
53076,73.0
39706,73.0
33380,73.0
51069,73.0
40964,73.0
46004,73.0
36653,73.0
39718,73.0
32970,73.0
29271,73.0
35133,73.0
36439,73.0
41034,73.0
43315,73.0
39527,73.0
44871,73.0
55961,73.0
45517,73.0
43333,73.0
55617,73.0
31929,73.0
39233,73.0
42179,73.0
34757,73.0
36150,73.0
52455,73.0
47165,73.0
51207,73.0
35217,73.0
42584,73.0
36123,73.0
52184,73.0
46285,73.0
47162,73.0
45483,73.0
37002,73.0
45853,73.0
44867,73.0
48224,73.0
42865,73.0
47229,73.0
38652,73.0
35225,73.0
48406,73.0
39247,73.0
52508,73.0
46187,73.0
37751,73.0
43512,73.0
42592,73.0
48420,73.0
48468,73.0
37296,73.0
38559,73.0
48615,73.0
34453,73.0
36189,73.0
45671,73.0
37317,73.0
48103,73.0
43761,73.0
41682,73.0
60898,73.0
48712,72.99000000000001
44081,72.99000000000001
38037,72.99000000000001
41970,72.99000000000001
37111,72.99000000000001
36962,72.99000000000001
35841,72.99000000000001
46550,72.99000000000001
44679,72.99000000000001
46559,72.99000000000001
44080,72.99000000000001
31154,72.99000000000001
48688,72.99
44066,72.99
55152,72.95
36319,72.94999999999999
30231,72.94999999999999
50411,72.9
39904,72.85
41922,72.69999999999999
55403,72.59
45569,72.5
45351,72.5
57002,72.5
40512,72.5
44831,72.45999999999998
33616,72.41
40466,72.4
41327,72.37
46911,72.32999999999998
44694,72.13999999999999
36416,72.11000000000001
40607,72.11000000000001
55193,72.03999999999999
45873,72.0
47517,72.0
38927,72.0
28116,72.0
37171,72.0
49839,72.0
31902,72.0
48229,72.0
40960,72.0
45849,72.0
51742,72.0
45846,72.0
34646,72.0
51517,72.0
41418,72.0
34647,72.0
38143,72.0
45818,72.0
52471,72.0
38910,72.0
45773,72.0
45128,72.0
40897,72.0
40906,72.0
40555,72.0
34987,72.0
36481,72.0
48196,72.0
39625,72.0
43549,72.0
49851,72.0
42439,72.0
42957,72.0
29461,72.0
45030,72.0
39670,72.0
43945,72.0
39272,72.0
38553,72.0
40434,72.0
49635,72.0
41046,72.0
47365,72.0
49630,72.0
51538,72.0
37249,72.0
39260,72.0
53051,72.0
53046,72.0
48387,72.0
39811,72.0
53036,72.0
31767,72.0
46731,72.0
48316,72.0
43103,72.0
35060,72.0
40478,72.0
36435,72.0
53751,72.0
45930,72.0
48303,72.0
39686,72.0
40455,72.0
37816,72.0
47428,72.0
39288,72.0
29015,72.0
34567,72.0
38661,72.0
39602,72.0
39597,72.0
42412,72.0
42188,72.0
36946,72.0
33294,72.0
38179,72.0
47943,72.0
58176,72.0
56391,72.0
38864,72.0
40752,72.0
47766,72.0
50193,72.0
52103,72.0
40652,72.0
45225,72.0
42357,72.0
39479,72.0
42229,72.0
28514,72.0
38723,72.0
47871,72.0
42277,72.0
53271,72.0
50317,72.0
38719,72.0
42298,72.0
42251,72.0
47817,72.0
42250,72.0
36938,72.0
42244,72.0
38724,72.0
42315,72.0
28558,72.0
38733,72.0
47987,72.0
32132,72.0
40868,72.0
36546,72.0
51495,72.0
48117,72.0
34698,72.0
47639,72.0
47634,72.0
48129,72.0
44220,72.0
58514,72.0
52448,72.0
53597,72.0
40874,72.0
40876,72.0
39595,72.0
42054,72.0
51485,72.0
43940,72.0
51451,72.0
43518,72.0
42135,72.0
47724,72.0
52399,72.0
40804,72.0
37920,72.0
40817,72.0
39562,72.0
53169,72.0
50029,72.0
45200,72.0
34917,72.0
44210,72.0
37908,72.0
43317,72.0
36883,72.0
39834,72.0
51575,72.0
46929,72.0
56815,72.0
38575,72.0
43349,72.0
32268,72.0
54655,72.0
41611,72.0
50953,72.0
37644,72.0
43724,72.0
41629,72.0
49296,72.0
50718,72.0
41245,72.0
47009,72.0
46328,72.0
44822,72.0
46378,72.0
50713,72.0
42605,72.0
41658,72.0
35476,72.0
39211,72.0
30929,72.0
58335,72.0
46353,72.0
54185,72.0
44467,72.0
41201,72.0
42591,72.0
40207,72.0
44532,72.0
54296,72.0
41547,72.0
41412,72.0
40115,72.0
43668,72.0
48979,72.0
40129,72.0
38783,72.0
40106,72.0
50832,72.0
44640,72.0
37568,72.0
54455,72.0
50822,72.0
37517,72.0
49091,72.0
46650,72.0
50882,72.0
41371,72.0
46644,72.0
27132,72.0
48924,72.0
46621,72.0
54374,72.0
54367,72.0
30891,72.0
50339,72.0
34106,72.0
41526,72.0
52708,72.0
43149,72.0
54699,72.0
55923,72.0
57916,72.0
47155,72.0
44443,72.0
41083,72.0
41705,72.0
44914,72.0
44435,72.0
47164,72.0
52621,72.0
44913,72.0
49464,72.0
38285,72.0
42569,72.0
39013,72.0
47277,72.0
41743,72.0
40327,72.0
49460,72.0
36182,72.0
47176,72.0
46247,72.0
27304,72.0
44876,72.0
33730,72.0
38406,72.0
41126,72.0
46235,72.0
40305,72.0
36147,72.0
30940,72.0
44865,72.0
49406,72.0
54707,72.0
39837,72.0
47291,72.0
47288,72.0
38085,72.0
43744,72.0
47135,72.0
53931,72.0
36348,71.99000000000001
29011,71.99000000000001
55068,71.99000000000001
44113,71.99000000000001
46524,71.99000000000001
46557,71.99000000000001
44051,71.99000000000001
40424,71.99000000000001
56967,71.99000000000001
41877,71.99000000000001
44076,71.99000000000001
51845,71.99
46567,71.94999999999999
44146,71.94999999999999
45340,71.94999999999999
44126,71.94999999999999
47595,71.94
50410,71.9
33300,71.85
39994,71.80000000000001
38185,71.75
52258,71.61000000000001
40492,71.5
55172,71.5
41430,71.5
50505,71.5
37461,71.5
46786,71.5
44761,71.5
49057,71.5
44778,71.49000000000001
37085,71.44
48794,71.42
50653,71.4
40536,71.35
44780,71.35
38852,71.28
41332,71.25
43108,71.0
43659,71.0
52118,71.0
43919,71.0
32152,71.0
52011,71.0
38748,71.0
51309,71.0
43660,71.0
43982,71.0
32451,71.0
38565,71.0
38517,71.0
57089,71.0
51499,71.0
31985,71.0
38078,71.0
43293,71.0
57704,71.0
51505,71.0
32342,71.0
38531,71.0
43608,71.0
51775,71.0
38405,71.0
38833,71.0
38539,71.0
43994,71.0
43329,71.0
57413,71.0
44002,71.0
51709,71.0
43708,71.0
51427,71.0
51273,71.0
52224,71.0
43643,71.0
38265,71.0
43150,71.0
43703,71.0
43523,71.0
51524,71.0
57842,71.0
51464,71.0
43351,71.0
30433,71.0
43120,71.0
38685,71.0
51333,71.0
50048,71.0
37974,71.0
54675,71.0
35248,71.0
39506,71.0
36678,71.0
39526,71.0
59487,71.0
42130,71.0
35285,71.0
39538,71.0
47242,71.0
34390,71.0
45630,71.0
50024,71.0
54766,71.0
40332,71.0
47119,71.0
50015,71.0
36592,71.0
35388,71.0
40262,71.0
49982,71.0
42042,71.0
53594,71.0
33441,71.0
41236,71.0
49925,71.0
45752,71.0
45769,71.0
36515,71.0
49886,71.0
45492,71.0
42182,71.0
42187,71.0
45360,71.0
30999,71.0
42330,71.0
31732,71.0
53240,71.0
33182,71.0
36920,71.0
53257,71.0
36919,71.0
42293,71.0
50358,71.0
50352,71.0
50320,71.0
42265,71.0
36831,71.0
50200,71.0
48396,71.0
39454,71.0
34488,71.0
36801,71.0
50268,71.0
48412,71.0
47275,71.0
50244,71.0
59403,71.0
36770,71.0
36741,71.0
36732,71.0
36725,71.0
45786,71.0
41238,71.0
34529,71.0
36499,71.0
46289,71.0
36127,71.0
46303,71.0
46894,71.0
46311,71.0
39922,71.0
49338,71.0
49298,71.0
41635,71.0
55919,71.0
41623,71.0
41589,71.0
55899,71.0
46495,71.0
40002,71.0
41525,71.0
40182,71.0
48910,71.0
46627,71.0
40082,71.0
54569,71.0
40179,71.0
46825,71.0
35728,71.0
46668,71.0
49021,71.0
35769,71.0
35768,71.0
35767,71.0
49435,71.0
48831,71.0
46254,71.0
49676,71.0
41250,71.0
41955,71.0
39647,71.0
36444,71.0
45887,71.0
45891,71.0
45892,71.0
45894,71.0
53747,71.0
45929,71.0
45957,71.0
49727,71.0
49723,71.0
46021,71.0
46231,71.0
65569,71.0
46023,71.0
59858,71.0
31550,71.0
40216,71.0
49554,71.0
39827,71.0
46173,71.0
46177,71.0
41766,71.0
46218,71.0
31481,71.0
39858,71.0
41061,71.0
39459,71.0
46759,71.0
47739,71.0
48024,71.0
58727,71.0
40805,71.0
47713,71.0
34877,71.0
38916,71.0
48065,71.0
38912,71.0
42764,71.0
37880,71.0
28621,71.0
44594,71.0
37559,71.0
44215,71.0
40877,71.0
44633,71.0
44672,71.0
43008,71.0
40910,71.0
34655,71.0
42658,71.0
52878,71.0
37925,71.0
47829,71.0
43042,71.0
25453,71.0
39016,71.0
40728,71.0
37708,71.0
34827,71.0
44314,71.0
44320,71.0
37822,71.0
47924,71.0
32550,71.0
52499,71.0
42920,71.0
38950,71.0
62262,71.0
47925,71.0
42903,71.0
44349,71.0
44354,71.0
42894,71.0
47929,71.0
44289,71.0
40669,71.0
40759,71.0
42878,71.0
37740,71.0
42867,71.0
47962,71.0
47757,71.0
47752,71.0
52883,71.0
37447,71.0
42943,71.0
42459,71.0
42533,71.0
42418,71.0
44944,71.0
40957,71.0
37228,71.0
39274,71.0
50748,71.0
44987,71.0
39291,71.0
37184,71.0
35038,71.0
42367,71.0
50456,71.0
43056,71.0
59057,71.0
43070,71.0
42407,71.0
39338,71.0
45112,71.0
45139,71.0
33038,71.0
37102,71.0
37038,71.0
39258,71.0
35021,71.0
47537,71.0
42636,71.0
39172,71.0
39180,71.0
39200,71.0
35005,71.0
48326,71.0
42589,71.0
35006,71.0
40933,71.0
38862,71.0
47413,71.0
47390,71.0
28496,71.0
48228,71.0
41302,70.99000000000001
37457,70.99000000000001
41506,70.99000000000001
40095,70.99000000000001
46534,70.99000000000001
41295,70.99000000000001
41871,70.99000000000001
28826,70.99000000000001
56723,70.99000000000001
53176,70.99000000000001
50381,70.99
53172,70.99
51858,70.99
45564,70.98000000000002
50433,70.9
48948,70.88999999999999
61609,70.87
39901,70.85
56911,70.81
49182,70.75
48952,70.75
39907,70.73000000000002
40462,70.5
49187,70.5
35892,70.5
41325,70.5
46809,70.5
48799,70.24000000000001
53433,70.19
46848,70.0
24785,70.0
43639,70.0
47873,70.0
32242,70.0
63884,70.0
47370,70.0
48849,70.0
43562,70.0
47042,70.0
47066,70.0
47550,70.0
48608,70.0
48204,70.0
43607,70.0
48450,70.0
48845,70.0
51749,70.0
35026,70.0
48300,70.0
47418,70.0
34032,70.0
35128,70.0
34242,70.0
47575,70.0
34959,70.0
46999,70.0
47638,70.0
34705,70.0
48099,70.0
35139,70.0
46968,70.0
35562,70.0
46935,70.0
25451,70.0
48801,70.0
47790,70.0
43625,70.0
48813,70.0
48835,70.0
34879,70.0
49831,70.0
48983,70.0
50879,70.0
37501,70.0
27125,70.0
44731,70.0
44749,70.0
43999,70.0
44844,70.0
44855,70.0
50667,70.0
37332,70.0
37330,70.0
37315,70.0
44897,70.0
44912,70.0
44920,70.0
44921,70.0
50631,70.0
44980,70.0
33009,70.0
45080,70.0
50519,70.0
50513,70.0
45136,70.0
37058,70.0
37031,70.0
33126,70.0
50849,70.0
44580,70.0
48991,70.0
44575,70.0
32457,70.0
51222,70.0
37931,70.0
51186,70.0
51078,70.0
44332,70.0
44341,70.0
44368,70.0
37772,70.0
32583,70.0
44387,70.0
51008,70.0
51004,70.0
51000,70.0
32625,70.0
38084,70.0
37685,70.0
44027,70.0
37678,70.0
37658,70.0
44516,70.0
32674,70.0
44533,70.0
44539,70.0
50927,70.0
33135,70.0
45233,70.0
45255,70.0
58238,70.0
36303,70.0
46092,70.0
49548,70.0
46161,70.0
49519,70.0
49456,70.0
36159,70.0
38286,70.0
36124,70.0
36117,70.0
49347,70.0
36020,70.0
35977,70.0
35935,70.0
46510,70.0
33952,70.0
46617,70.0
43690,70.0
38341,70.0
46666,70.0
43686,70.0
46689,70.0
34012,70.0
49019,70.0
34027,70.0
38270,70.0
45986,70.0
45901,70.0
51471,70.0
45259,70.0
36827,70.0
43905,70.0
43895,70.0
45426,70.0
50179,70.0
50105,70.0
43854,70.0
45582,70.0
45590,70.0
50037,70.0
43832,70.0
37963,70.0
50016,70.0
36589,70.0
45701,70.0
43818,70.0
45712,70.0
45715,70.0
45728,70.0
38242,70.0
45791,70.0
45792,70.0
45793,70.0
38489,70.0
37854,70.0
38646,70.0
41643,70.0
56031,70.0
43091,70.0
41586,70.0
43223,70.0
39425,70.0
42142,70.0
41834,70.0
56703,70.0
40865,70.0
41749,70.0
41402,70.0
41998,70.0
42227,70.0
43214,70.0
40587,70.0
28682,70.0
55472,70.0
41732,70.0
40749,70.0
40787,70.0
31835,70.0
39762,70.0
42961,70.0
53165,70.0
41574,70.0
42727,70.0
54054,70.0
54744,70.0
54198,70.0
53449,70.0
42627,70.0
43005,70.0
52625,70.0
40822,70.0
39662,70.0
41605,70.0
52716,70.0
43047,70.0
39793,70.0
41940,70.0
28312,70.0
43061,70.0
55977,70.0
40141,70.0
42248,70.0
52328,70.0
41249,70.0
30662,70.0
43364,70.0
41786,70.0
56569,70.0
39689,70.0
43362,70.0
42440,70.0
41778,70.0
41252,70.0
31674,70.0
41966,70.0
53802,70.0
53688,70.0
39836,70.0
56798,70.0
42545,70.0
40798,70.0
52648,70.0
40793,70.0
30412,70.0
38779,70.0
54195,70.0
41654,70.0
39041,70.0
54601,70.0
39714,70.0
42941,70.0
55414,70.0
41230,70.0
39731,70.0
42076,70.0
52975,70.0
31744,70.0
42470,70.0
41356,70.0
54276,70.0
56383,70.0
62727,70.0
42225,70.0
38922,70.0
38634,70.0
40645,70.0
43488,70.0
52486,70.0
39313,70.0
39351,70.0
54621,70.0
42214,70.0
41229,70.0
56705,70.0
39541,70.0
31461,70.0
38941,70.0
38533,70.0
42866,70.0
40224,70.0
42926,70.0
39364,70.0
48730,69.99000000000001
44111,69.99000000000001
41943,69.99000000000001
41285,69.99000000000001
39876,69.99000000000001
61417,69.99000000000001
40070,69.99000000000001
44116,69.99000000000001
39878,69.99000000000001
40425,69.99000000000001
48724,69.99
47489,69.99
44681,69.98000000000002
38878,69.98000000000002
46562,69.94999999999999
44135,69.94999999999999
50500,69.93
59309,69.9
48766,69.9
50501,69.89
38069,69.88
49123,69.66
40500,69.5
38883,69.5
36041,69.5
49062,69.5
46587,69.5
46777,69.5
47600,69.5
38171,69.35
40530,69.35
40662,69.25
52274,69.13999999999999
40617,69.11000000000001
40273,69.0
48246,69.0
45466,69.0
43314,69.0
45496,69.0
37918,69.0
38689,69.0
25794,69.0
44183,69.0
62281,69.0
40639,69.0
48411,69.0
48584,69.0
47368,69.0
43271,69.0
41077,69.0
40637,69.0
55506,69.0
52727,69.0
36401,69.0
43768,69.0
33310,69.0
37739,69.0
42757,69.0
31215,69.0
47294,69.0
47710,69.0
50875,69.0
42753,69.0
53356,69.0
38647,69.0
41187,69.0
48938,69.0
41362,69.0
48329,69.0
45133,69.0
37601,69.0
40953,69.0
42175,69.0
52177,69.0
42823,69.0
54878,69.0
34679,69.0
37642,69.0
51349,69.0
39295,69.0
40085,69.0
58381,69.0
42038,69.0
45009,69.0
47021,69.0
42115,69.0
34279,69.0
45075,69.0
54493,69.0
44459,69.0
40886,69.0
44471,69.0
48366,69.0
52668,69.0
45646,69.0
47574,69.0
46714,69.0
34014,69.0
46711,69.0
37661,69.0
42084,69.0
48664,69.0
56855,69.0
51321,69.0
50006,69.0
55017,69.0
39046,69.0
45691,69.0
44474,69.0
45703,69.0
31641,69.0
46758,69.0
49930,69.0
32630,69.0
46622,69.0
45828,69.0
49834,69.0
39639,69.0
39271,69.0
44548,69.0
41212,69.0
43069,69.0
45823,69.0
47672,69.0
45862,69.0
45865,69.0
46598,69.0
47678,69.0
49796,69.0
56548,69.0
51421,69.0
49842,69.0
43205,69.0
43219,69.0
45753,69.0
40122,69.0
56814,69.0
39027,69.0
45768,69.0
32426,69.0
42505,69.0
50118,69.0
42507,69.0
45552,69.0
33465,69.0
38718,69.0
38195,69.0
47644,69.0
45817,69.0
37607,69.0
42421,69.0
40419,69.0
43630,69.0
54967,69.0
51942,69.0
47393,69.0
43617,69.0
46188,69.0
39957,69.0
47184,69.0
41625,69.0
38909,69.0
49284,69.0
34586,69.0
46133,69.0
40446,69.0
43429,69.0
51701,69.0
54013,69.0
39845,69.0
47440,69.0
42643,69.0
47396,69.0
40473,69.0
41773,69.0
48839,69.0
34371,69.0
37374,69.0
44810,69.0
47776,69.0
36833,69.0
52562,69.0
47174,69.0
36256,69.0
46875,69.0
44663,69.0
52928,69.0
54614,69.0
48283,69.0
46150,69.0
44250,69.0
40768,69.0
48852,69.0
39810,69.0
35704,69.0
46432,69.0
33066,69.0
52554,69.0
43580,69.0
40345,69.0
46295,69.0
36067,69.0
43468,69.0
35122,69.0
49396,69.0
51068,69.0
51801,69.0
45245,69.0
41693,69.0
42685,69.0
40696,69.0
46318,69.0
50763,69.0
47410,69.0
47231,69.0
49378,69.0
44729,69.0
54160,69.0
36091,69.0
42677,69.0
42332,69.0
41005,69.0
49447,69.0
54059,69.0
46245,69.0
29653,69.0
46246,69.0
46249,69.0
37847,69.0
55936,69.0
47826,69.0
49434,69.0
57602,69.0
45285,69.0
42325,69.0
44695,69.0
51077,69.0
32769,69.0
33165,69.0
50795,69.0
52510,69.0
51073,69.0
39392,69.0
40772,69.0
34519,69.0
37340,69.0
43734,69.0
40180,69.0
48251,69.0
44631,69.0
33870,69.0
47389,69.0
41861,69.0
47267,69.0
41340,69.0
45137,69.0
38297,69.0
50301,69.0
47161,69.0
47973,69.0
40185,69.0
46866,69.0
44225,69.0
31558,69.0
43681,69.0
38608,69.0
54817,69.0
51160,69.0
48871,69.0
50250,69.0
43732,69.0
40292,69.0
41817,69.0
45432,69.0
39983,69.0
49563,69.0
40001,69.0
31549,69.0
44193,69.0
32882,69.0
31704,69.0
46448,69.0
47149,69.0
33658,69.0
34338,69.0
37344,69.0
48017,69.0
49251,69.0
38364,69.0
41351,69.0
44232,69.0
47274,69.0
47380,69.0
44192,69.0
43376,69.0
39446,69.0
43698,69.0
41983,68.99000000000001
55388,68.99000000000001
34471,68.99000000000001
51847,68.99000000000001
48701,68.99
48745,68.95
44148,68.94999999999999
48746,68.94999999999999
47499,68.93
50432,68.9
55161,68.89
35866,68.88999999999999
35889,68.80000000000001
37493,68.80000000000001
55397,68.8
49039,68.77
50545,68.72
38187,68.65
38161,68.61000000000001
52141,68.61
52352,68.59
59344,68.55
44163,68.5
50691,68.5
44773,68.5
34478,68.5
53395,68.5
50555,68.5
37076,68.5
40043,68.5
40522,68.49000000000001
57047,68.43
50445,68.37
40046,68.37
59982,68.25
34301,68.19999999999999
40606,68.11000000000001
46729,68.0
49007,68.0
34998,68.0
43028,68.0
46836,68.0
40223,68.0
43131,68.0
40558,68.0
32374,68.0
54561,68.0
50059,68.0
46843,68.0
42108,68.0
46824,68.0
50066,68.0
41275,68.0
34985,68.0
55481,68.0
58659,68.0
56956,68.0
35507,68.0
34994,68.0
37912,68.0
35722,68.0
50067,68.0
47568,68.0
46967,68.0
45067,68.0
43052,68.0
36869,68.0
45117,68.0
36865,68.0
28048,68.0
37890,68.0
50147,68.0
42157,68.0
47451,68.0
39449,68.0
51270,68.0
35525,68.0
36841,68.0
39022,68.0
39500,68.0
37775,68.0
52321,68.0
37976,68.0
37129,68.0
45104,68.0
38845,68.0
40144,68.0
54672,68.0
37961,68.0
44379,68.0
37762,68.0
43059,68.0
50134,68.0
44371,68.0
42858,68.0
37164,68.0
52546,68.0
55428,68.0
47020,68.0
44460,68.0
47433,68.0
38032,68.0
34114,68.0
45302,68.0
50099,68.0
42962,68.0
54898,68.0
30927,68.0
40198,68.0
42185,68.0
48290,68.0
45479,68.0
44273,68.0
48349,68.0
44214,68.0
45144,68.0
45481,68.0
56404,68.0
48285,68.0
40962,68.0
40232,68.0
38012,68.0
35708,68.0
57513,68.0
53021,68.0
38613,68.0
38303,68.0
49664,68.0
48556,68.0
31282,68.0
46039,68.0
46045,68.0
